gene_id	r2	gene_name
ENSG00000231680	0.0224975376722597	AP003774.6
ENSG00000181908	0.00657717173160728	AP003774.4
ENSG00000133895	0.00247041927819002	MEN1
ENSG00000171219	0.00636947772996266	CDC42BPG
ENSG00000110025	0.015277871430663	SNX15
ENSG00000204710	0.134444873907338	SPDYC
ENSG00000255200	0.0270585429689301	AP003068.18
ENSG00000014216	0.00582934966710666	CAPN1
ENSG00000254614	0.0835483021506219	AP003068.23
ENSG00000197847	0.0167557030374339	SLC22A20
ENSG00000014138	0.025961606573345	POLA2
ENSG00000173825	0.00533119707327072	TIGD3
ENSG00000162241	0.0034608784514816	SLC25A45
ENSG00000245532	0.00975616632744639	NEAT1
ENSG00000173727	0.0112723548379916	AP000769.1
ENSG00000168056	0.0035313422639761	LTBP3
ENSG00000176973	0.00292603017848784	FAM89B
ENSG00000173442	0.00253506851808198	EHBP1L1
ENSG00000173338	0.0051897853367097	KCNK7
ENSG00000173327	0.00696497208137569	MAP3K11
ENSG00000213445	0.00243187608280739	SIPA1
ENSG00000172977	0.0038887639158242	KAT5
ENSG00000172922	0.00948260520203741	RNASEH2C
ENSG00000214659	0.0440166943513715	KRT8P26
ENSG00000255557	0.0244298761526745	RP11-770G2.2
ENSG00000172803	0.0729530475659388	SNX32
ENSG00000172757	0.00140820153901708	CFL1
ENSG00000172638	0.011947429257608	EFEMP2
ENSG00000172543	0.0201131399505876	CTSW
ENSG00000175573	0.00153482712972379	C11orf68
ENSG00000175376	0.0038385667549002	EIF1AD
ENSG00000175334	0.00276436915407983	BANF1
ENSG00000087365	0.0100275928270352	SF3B2
ENSG00000255038	0.0172069311048497	RP11-1167A19.2
ENSG00000175115	0.0045880955535395	PACS1
ENSG00000174807	0.0161472976866896	CD248
ENSG00000174791	0.0741427884184073	RIN1
ENSG00000174516	0.0106433460249225	PELI3
ENSG00000255517	0.0211831678347423	CTD-3074O7.5
ENSG00000254986	0.00949061131437478	DPP3
ENSG00000174483	0.0177799431166691	BBS1
ENSG00000269990	0.0102820418494345	CTD-3074O7.12
ENSG00000174080	0.019682216110025	CTSF
ENSG00000173992	0.00958158544279609	CCS
ENSG00000173715	0.00461318132243312	C11orf80
ENSG00000173653	0.00388324859576645	RCE1
ENSG00000173621	0.0353380105187942	LRFN4
ENSG00000172932	0.00384931524495647	ANKRD13D
ENSG00000172830	0.0221230686230097	SSH3
ENSG00000172613	0.00438372423435602	RAD9A
ENSG00000172531	0.000725921498191018	PPP1CA
ENSG00000110711	0.00130674781335551	AIP
ENSG00000084207	0.001606926684515	GSTP1
ENSG00000167792	0.0022670528613282	NDUFV1
ENSG00000231793	0.0260926241952023	DOC2GP
ENSG00000167799	0.0081713466375731	NUDT8
ENSG00000132744	0.0109190099117341	ACY3
ENSG00000110057	0.00122637609825391	UNC93B1
ENSG00000255306	0.0139600489863088	RP5-901A4.1
ENSG00000110717	0.00477329580296984	NDUFS8
ENSG00000110719	0.00763484513461712	TCIRG1
ENSG00000255031	0.00713742683626547	RP11-802E16.3
ENSG00000171067	0.0106675939139981	C11orf24
ENSG00000260808	0.0310974534403616	CTD-2007L18.5
ENSG00000069482	0.0787611682399646	GAL
ENSG00000132749	0.00500378141598753	MTL5
ENSG00000197345	0.0592291224725578	MRPL21
ENSG00000132740	0.226477750127806	IGHMBP2
ENSG00000172935	0.0157110216519833	MRGPRF
ENSG00000162341	0.0143821196705471	TPCN2
ENSG00000259799	0.0356530936125787	RP11-554A11.9
ENSG00000172927	0.01405703726002	MYEOV
ENSG00000131626	0.00910069276489609	PPFIA1
ENSG00000254682	0.0479619567518558	RP11-660L16.2
ENSG00000172893	0.00219110721118453	DHCR7
ENSG00000172890	0.0387912150865771	NADSYN1
ENSG00000158483	0.141071171002282	FAM86C1
ENSG00000137522	0.0107704321496172	RNF121
ENSG00000137497	0.00351178591720387	NUMA1
ENSG00000149357	0.00247349743331353	LAMTOR1
ENSG00000110200	0.00336045495215031	ANAPC15
ENSG00000110203	0.114805999644294	FOLR3
ENSG00000256518	0.00773540224930151	RP11-807H22.5
ENSG00000255860	0.157337561628982	RP11-807H22.6
ENSG00000165457	0.06688889001951	FOLR2
ENSG00000256633	0.0111269826363266	RP11-169D4.2
ENSG00000186635	0.00179579114211727	ARAP1
ENSG00000214530	0.02391219431738	STARD10
ENSG00000215841	0.00834184929035657	RP11-800A3.2
ENSG00000171631	0.0123632126700383	P2RY6
ENSG00000110237	0.0738855931212586	ARHGEF17
ENSG00000054967	0.00446392089486402	RELT
ENSG00000256448	0.0130598906298771	RP11-809N8.4
ENSG00000054965	0.00366852090720447	FAM168A
ENSG00000175582	0.00299717554861363	RAB6A
ENSG00000175581	0.0143499194992258	MRPL48
ENSG00000175575	0.02050930669461	PAAF1
ENSG00000175567	0.0229703318171193	UCP2
ENSG00000165434	0.00461054995560668	PGM2L1
ENSG00000175538	0.00265256219371254	KCNE3
ENSG00000166435	0.305620068958962	XRRA1
ENSG00000149273	0.00256058526764969	RPS3
ENSG00000149243	0.0852924053203024	KLHL35
ENSG00000158555	0.00776454225064478	GDPD5
ENSG00000149257	0.00364766087757111	SERPINH1
ENSG00000062282	0.00299283185653882	DGAT2
ENSG00000255507	0.0105642534287065	RP11-535A19.2
ENSG00000085741	0.0227914051515938	WNT11
ENSG00000272301	0.0178505901381957	RP11-111M22.4
ENSG00000254810	0.026256581706821	RP11-672A2.4
ENSG00000236304	0.0809361356163549	AP001189.4
ENSG00000137507	0.00818328305677721	LRRC32
ENSG00000149260	0.00292348728007947	CAPN5
ENSG00000137474	0.0139623090917566	MYO7A
ENSG00000149269	0.00286743374039464	PAK1
ENSG00000227376	0.00419665208235649	FTH1P16
ENSG00000149262	0.01101690312975	INTS4
ENSG00000151366	0.0055473570174502	NDUFC2
ENSG00000159063	0.00806718154525328	ALG8
ENSG00000246174	0.119265233431367	KCTD21-AS1
ENSG00000188997	0.00439615877404624	KCTD21
ENSG00000118369	0.00752416218099085	USP35
ENSG00000137513	0.0330258107872356	NARS2
ENSG00000165490	0.00488993476694525	C11orf82
ENSG00000246067	0.016556671315609	RAB30-AS1
ENSG00000137494	0.0110119559414866	ANKRD42
ENSG00000171202	0.00531940263316138	TMEM126A
ENSG00000137501	0.00422895900318756	SYTL2
ENSG00000254479	0.0243926865987958	SLC25A1P1
ENSG00000074266	0.00387986430609009	EED
ENSG00000149201	0.0156491653620738	CCDC81
ENSG00000151376	0.0385429078188057	ME3
ENSG00000123892	0.0238603403100739	RAB38
ENSG00000109861	0.0213918564723814	CTSC
ENSG00000077616	0.0240653376447036	NAALAD2
ENSG00000166002	0.0357802640009068	SMCO4
ENSG00000182919	0.00983412677344212	C11orf54
ENSG00000042429	0.00261938547140455	MED17
ENSG00000110218	0.0421055657718622	PANX1
ENSG00000123901	0.0251333944272328	GPR83
ENSG00000255893	0.0383553524733324	RP11-685N10.1
ENSG00000020922	0.0445259859404046	MRE11A
ENSG00000134627	0.00934574487798005	PIWIL4
ENSG00000196371	0.00469351901448401	FUT4
ENSG00000166025	0.0182579258855342	AMOTL1
ENSG00000150316	0.00583528548145647	CWC15
ENSG00000180771	0.0179503639190687	SRSF8
ENSG00000149218	0.0114079706293197	ENDOD1
ENSG00000245552	0.0100204890367254	RP11-712B9.2
ENSG00000166037	0.00179722465533303	CEP57
ENSG00000077458	0.00819089948770207	FAM76B
ENSG00000149231	0.00423584469079949	CCDC82
ENSG00000170647	0.0154129388639009	TMEM133
ENSG00000023445	0.00318272169960938	BIRC3
ENSG00000152558	0.0030799038418865	TMEM123
ENSG00000255798	0.0119828266982354	RP11-817J15.3
ENSG00000137675	0.0261564430714837	MMP27
ENSG00000118113	0.00565955509101349	MMP8
ENSG00000235505	0.00632862992997798	RP11-693N9.2
ENSG00000137757	0.00437552428955628	CASP5
ENSG00000254750	0.019108670733772	CASP1P2
ENSG00000255221	0.0218719017143953	CARD17
ENSG00000182359	0.00899573817707338	KBTBD3
ENSG00000261098	0.0187685825689453	RP11-819C21.1
ENSG00000152404	0.0124264832493896	CWF19L2
ENSG00000137760	0.00446265526120179	ALKBH8
ENSG00000110660	0.00482978792778335	SLC35F2
ENSG00000075239	0.00577371106252775	ACAT1
ENSG00000149311	0.0060019415776787	ATM
ENSG00000178202	0.00859612625470777	KDELC2
ENSG00000137710	0.00666418382588375	RDX
ENSG00000137714	0.00864456819570218	FDX1
ENSG00000170145	0.0081701331810961	SIK2
ENSG00000137713	0.0158906023564527	PPP2R1B
ENSG00000150764	0.0264685516982567	DIXDC1
ENSG00000150776	0.00207466687743435	C11orf57
ENSG00000204370	0.0028506729568485	SDHD
ENSG00000150782	0.00467713175392849	IL18
ENSG00000197580	0.0273619050354491	BCO2
ENSG00000149294	0.00533528646832899	NCAM1
ENSG00000149292	0.0348883198059264	TTC12
ENSG00000170209	0.0352564797920482	ANKK1
ENSG00000246100	0.0245733265014198	LINC00900
ENSG00000137656	0.00988998068983224	BUD13
ENSG00000254851	0.225137319149975	RP11-109L13.1
ENSG00000168092	0.00230055097525862	PAFAH1B2
ENSG00000149577	0.0608179210773459	SIDT2
ENSG00000149591	0.139379031359241	TAGLN
ENSG00000160613	0.00212397206618615	PCSK7
ENSG00000110274	0.0120017502009969	CEP164
ENSG00000186318	0.0189342665560326	BACE1
ENSG00000254528	0.0249219004989545	RP11-728F11.4
ENSG00000137726	0.00906478192346127	FXYD6
ENSG00000149575	0.0152857207640643	SCN2B
ENSG00000255163	0.00973922603419455	HSPE1P18
ENSG00000160588	0.0129074252877508	MPZL3
ENSG00000149573	0.0226731663591923	MPZL2
ENSG00000198851	0.00435545743615059	CD3E
ENSG00000095139	0.00269564625504691	ARCN1
ENSG00000118096	0.0326352309334491	IFT46
ENSG00000255422	0.177096211594738	AP002954.4
ENSG00000160683	0.00567439368375212	CXCR5
ENSG00000186166	0.00499369806574121	CCDC84
ENSG00000118181	0.00350386185293395	RPS25
ENSG00000196655	0.0326500130992646	TRAPPC4
ENSG00000271751	0.0275168783882396	RP11-110I1.14
ENSG00000160695	0.0171964006393731	VPS11
ENSG00000172375	0.0404829493222744	C2CD2L
ENSG00000172269	0.00306299507413469	DPAGT1
ENSG00000172273	0.00572505889677939	HINFP
ENSG00000172367	0.0304371857440241	PDZD3
ENSG00000076706	0.0139061452311435	MCAM
ENSG00000149403	0.151744189668939	GRIK4
ENSG00000154127	0.0213549556814083	UBASH3B
ENSG00000109944	0.0169161797766688	C11orf63
ENSG00000254667	0.0166875022112629	AP000783.1
ENSG00000023171	0.0101426933973922	GRAMD1B
ENSG00000166261	0.00503274415781635	ZNF202
ENSG00000110002	0.00881206260791228	VWA5A
ENSG00000110013	0.007136734083717	SIAE
ENSG00000154134	0.0163514625571191	ROBO3
ENSG00000149548	0.0453776181460108	CCDC15
ENSG00000134955	0.00537476306605648	SLC37A2
ENSG00000203306	0.0146293692672295	AP001007.1
ENSG00000150433	0.0108590844905147	TMEM218
ENSG00000197798	0.0729677244243142	FAM118B
ENSG00000110074	0.106426087986423	FOXRED1
ENSG00000150455	0.00541748313535934	TIRAP
ENSG00000110063	0.00801101345436061	DCPS
ENSG00000245008	0.0262312732480227	RP11-744N12.3
ENSG00000151715	0.0548164628746335	TMEM45B
ENSG00000170322	0.0337456620880078	NFRKB
ENSG00000149418	0.01615294260057	ST14
ENSG00000255455	0.0150057832340235	RP11-890B15.3
ENSG00000120451	0.108909189290958	SNX19
ENSG00000080854	0.0141698444819068	IGSF9B
ENSG00000204241	0.0106051433115694	RP11-713P17.3
ENSG00000151502	0.0022747465247062	VPS26B
ENSG00000151500	0.00569240276622762	THYN1
ENSG00000151498	0.03971899084112	ACAD8
ENSG00000109956	0.00852779920893489	B3GAT1
ENSG00000255545	0.0105487463869303	RP11-627G23.1
ENSG00000226210	0.0329301954311624	ABC7-42389800N19.1
ENSG00000120645	0.154453248821574	IQSEC3
ENSG00000256948	0.0137804073612409	RP11-598F7.3
ENSG00000111181	0.0122538065009822	SLC6A12
ENSG00000261799	0.00452253527356152	RP11-283I3.6
ENSG00000073614	0.0196082724751017	KDM5A
ENSG00000120647	0.028855569371476	CCDC77
ENSG00000139044	0.254626578408716	B4GALNT3
ENSG00000256020	0.0969577379961807	RP5-1154L15.2
ENSG00000177406	0.0420928865070568	RP11-218M22.1
ENSG00000171840	0.00878057758040717	NINJ2
ENSG00000002016	0.0208875538574267	RAD52
ENSG00000082805	0.00645708229706221	ERC1
ENSG00000006831	0.00996437973758443	ADIPOR2
ENSG00000171792	0.00857098379837017	RHNO1
ENSG00000130038	0.00613989112284628	EFCAB4B
ENSG00000256862	0.014172581957909	RP11-664D1.1
ENSG00000118971	0.00325551008744906	CCND2
ENSG00000078237	0.00779149610921978	C12orf5
ENSG00000047621	0.00432307259219954	C12orf4
ENSG00000111247	0.00713068995584762	RAD51AP1
ENSG00000010219	0.0265843470645562	DYRK4
ENSG00000111254	0.0547562697707789	AKAP3
ENSG00000139180	0.008814155847988	NDUFA9
ENSG00000010278	0.0776077408626869	CD9
ENSG00000111321	0.00274574180400075	LTBR
ENSG00000256433	0.0140414493001697	RP1-102E24.8
ENSG00000215039	0.0339853438694753	CD27-AS1
ENSG00000139192	0.0768051453938742	TAPBPL
ENSG00000139190	0.03749691916975	VAMP1
ENSG00000111639	0.00190150841699752	MRPL51
ENSG00000010292	0.0362951495975557	NCAPD2
ENSG00000010295	0.018099808271977	IFFO1
ENSG00000126746	0.01334771461134	ZNF384
ENSG00000111652	0.00226936247364872	COPS7A
ENSG00000250510	0.00886789007288711	GPR162
ENSG00000110811	0.0102535314883309	LEPREL2
ENSG00000111665	0.00402879768652333	CDCA3
ENSG00000111671	0.0419333452698345	SPSB2
ENSG00000010626	0.0449833703675762	LRRC23
ENSG00000111674	0.00281011992197168	ENO2
ENSG00000111679	0.000861782909020987	PTPN6
ENSG00000111684	0.00167013716588847	LPCAT3
ENSG00000182326	0.00535845814942332	C1S
ENSG00000205885	0.0384447050377606	C1RL-AS1
ENSG00000139178	0.00202410769625986	C1RL
ENSG00000139194	0.0506133676275474	RBP5
ENSG00000139182	0.0885639957562129	CLSTN3
ENSG00000256967	0.0813817969437408	RP11-273B20.1
ENSG00000139197	0.0279608333494603	PEX5
ENSG00000198178	0.204718884195672	CLEC4C
ENSG00000173262	0.112498190489692	SLC2A14
ENSG00000065970	0.0361468273112461	FOXJ2
ENSG00000171860	0.121442739152335	C3AR1
ENSG00000089818	0.0355593335369914	NECAP1
ENSG00000111729	0.00614141239643418	CLEC4A
ENSG00000171847	0.011698918382537	FAM90A1
ENSG00000215241	0.0296741883897554	RP11-266K4.9
ENSG00000164845	0.11650599242402	FAM86FP
ENSG00000226091	0.0518002689420576	LINC00937
ENSG00000238152	0.0336227771224701	OR7E140P
ENSG00000205846	0.0283558062783659	CLEC6A
ENSG00000166527	0.00769068182553828	CLEC4D
ENSG00000166523	0.00711333067185847	CLEC4E
ENSG00000255801	0.0306087194323104	RP11-561P12.5
ENSG00000249790	0.041874149205929	RP11-20D14.6
ENSG00000003056	0.00489144204012206	M6PR
ENSG00000139187	0.00592170487607922	KLRG1
ENSG00000214851	0.0252580359524825	LINC00612
ENSG00000245105	0.0226014180756239	A2M-AS1
ENSG00000175899	0.00579787617742079	A2M
ENSG00000256937	0.0133386777263925	RP11-436I9.5
ENSG00000256720	0.0128487579180067	RP11-436I9.6
ENSG00000126838	0.0211261276869211	PZP
ENSG00000237248	0.0237696227394439	LINC00987
ENSG00000256427	0.0230137736611796	RP11-118B22.4
ENSG00000256069	0.0231452519544034	A2MP1
ENSG00000111788	0.130038310813179	RP11-22B23.1
ENSG00000256673	0.0284938977531108	RP11-599J14.2
ENSG00000214826	0.0150704104656201	DDX12P
ENSG00000214776	0.029316705974635	RP11-726G1.1
ENSG00000111796	0.00247402272399712	KLRB1
ENSG00000256594	0.0136700062194044	RP11-705C15.2
ENSG00000257027	0.0197595668915003	RP11-705C15.3
ENSG00000069493	0.00373165843969066	CLEC2D
ENSG00000213443	0.0445992743834197	RP11-75L1.2
ENSG00000256582	0.0189459276593615	RP11-75L1.1
ENSG00000184293	0.0232883323524857	CLECL1
ENSG00000110848	0.00129720326037975	CD69
ENSG00000225231	0.153114859504003	AC091814.2
ENSG00000172322	0.172872227144463	CLEC12A
ENSG00000256660	0.196674123701002	CLEC12B
ENSG00000165682	0.0311110275214685	CLEC1B
ENSG00000197992	0.021351198459306	CLEC9A
ENSG00000172243	0.00646270191107616	CLEC7A
ENSG00000165685	0.00673099299994131	TMEM52B
ENSG00000134539	0.00348500558907037	KLRD1
ENSG00000183542	0.00628633113924737	KLRC4
ENSG00000205810	0.0235566363316088	KLRC3
ENSG00000134545	0.0258544947247355	KLRC1
ENSG00000256039	0.010184860886966	RP11-291B21.2
ENSG00000256667	0.00652449365205107	KLRAP1
ENSG00000111196	0.01115030018239	MAGOHB
ENSG00000060138	0.00274463456601395	YBX3
ENSG00000212127	0.0144444723245831	TAS2R14
ENSG00000255837	0.0307898839305281	TAS2R20
ENSG00000111215	0.0585849291192682	PRR4
ENSG00000247157	0.108586053468993	RP11-434C1.1
ENSG00000139083	0.00335480837856616	ETV6
ENSG00000070018	0.0127490548644306	LRP6
ENSG00000111261	0.00163483485758172	MANSC1
ENSG00000205791	0.0136644667557466	LOH12CR2
ENSG00000165714	0.00954529894324373	LOH12CR1
ENSG00000111266	0.00655005640815387	DUSP16
ENSG00000183150	0.0389390372183645	GPR19
ENSG00000111276	0.0029009644662971	CDKN1B
ENSG00000178878	0.0409709972398924	APOLD1
ENSG00000013583	0.0250529152746314	HEBP1
ENSG00000134531	0.00836780187469021	EMP1
ENSG00000256751	0.00979571962109476	RP11-695J4.2
ENSG00000070019	0.00879746595190137	GUCY2C
ENSG00000197837	0.017045131386401	HIST4H4
ENSG00000139055	0.0123149423429779	ERP27
ENSG00000139053	0.0156612307920922	PDE6H
ENSG00000151491	0.00877293917651228	EPS8
ENSG00000052126	0.0146478519057138	PLEKHA5
ENSG00000121361	0.0192564600548337	KCNJ8
ENSG00000111728	0.0607632754770217	ST8SIA1
ENSG00000111731	0.0120610790337707	C2CD5
ENSG00000268865	0.0196465441827749	AC026310.1
ENSG00000060982	0.0200189150952788	BCAT1
ENSG00000258546	0.0174478964276592	RP11-713N11.3
ENSG00000205707	0.00807619307098627	LYRM5
ENSG00000123104	0.0103857228182887	ITPR2
ENSG00000247903	0.0456498217326686	RP11-421F16.3
ENSG00000064115	0.0124261943631472	TM7SF3
ENSG00000257176	0.0535963479043883	RP11-996F15.2
ENSG00000087502	0.00229236682639657	ERGIC2
ENSG00000133687	0.112173270581853	TMTC1
ENSG00000133704	0.00280701411899337	IPO8
ENSG00000110888	0.00447982293230582	CAPRIN2
ENSG00000013573	0.181104237286328	DDX11
ENSG00000177359	0.127762572950394	RP11-551L14.1
ENSG00000170456	0.00619937358882257	DENND5B
ENSG00000139160	0.00857942214032845	METTL20
ENSG00000223722	0.0141226401249686	RP11-467L13.5
ENSG00000188375	0.0354946393323143	H3F3C
ENSG00000255760	0.0120348039185157	RP11-428G5.5
ENSG00000057294	0.013213932597607	PKP2
ENSG00000260943	0.0320672139603607	RP11-476D10.1
ENSG00000188906	0.00322137678559025	LRRK2
ENSG00000134283	0.00709751057672825	PPHLN1
ENSG00000257742	0.00400743309140589	RP11-350F4.2
ENSG00000129317	0.00805742498128384	PUS7L
ENSG00000198001	0.00192174959275315	IRAK4
ENSG00000151239	0.00314584920485682	TWF1
ENSG00000184613	0.0047921422603264	NELL2
ENSG00000257261	0.079833995668917	RP11-96H19.1
ENSG00000272369	0.024114350791329	RP11-446N19.1
ENSG00000179715	0.00357702591197059	PCED1B
ENSG00000258352	0.00314077165288774	RP11-23J18.1
ENSG00000247774	0.00289855592333391	PCED1B-AS1
ENSG00000258181	0.0597965633477426	RP11-493L12.4
ENSG00000258116	0.0423778015554826	RP11-493L12.6
ENSG00000005175	0.006088089305565	RPAP3
ENSG00000257433	0.0248511211828156	RP1-197B17.3
ENSG00000211584	0.00916826113019008	SLC48A1
ENSG00000079337	0.0440403805941589	RAPGEF3
ENSG00000061273	0.00476504181784665	HDAC7
ENSG00000111424	0.0149309414004419	VDR
ENSG00000240399	0.0365236434211519	RP1-228P16.1
ENSG00000177981	0.00254481467895501	ASB8
ENSG00000269514	0.0149008293855295	DKFZP779L1853
ENSG00000167528	0.0525731250206786	ZNF641
ENSG00000139620	0.0104348678975408	KANSL2
ENSG00000167535	0.0188342739998556	CACNB3
ENSG00000239617	0.0479051062883713	RP11-302B13.1
ENSG00000134287	0.00391625620261012	ARF3
ENSG00000169884	0.00533494902252135	WNT10B
ENSG00000181929	0.00294705075328438	PRKAG1
ENSG00000167553	0.00948108919553651	TUBA1C
ENSG00000258057	0.0131210731800579	BCDIN3D-AS1
ENSG00000161800	0.00334384600819109	RACGAP1
ENSG00000178449	0.00679413803203652	COX14
ENSG00000272368	0.0434874397667839	RP4-605O3.4
ENSG00000050405	0.0102092503607521	LIMA1
ENSG00000066084	0.0133073832333581	DIP2B
ENSG00000123268	0.0201521754459262	ATF1
ENSG00000185432	0.00344741726306156	METTL7A
ENSG00000050426	0.00347155012052227	LETMD1
ENSG00000184271	0.00985816646642725	POU6F1
ENSG00000139610	0.0587845429840013	CELA1
ENSG00000139629	0.0248912470587388	GALNT6
ENSG00000167767	0.0161611518052684	KRT80
ENSG00000170442	0.00657527380993836	KRT86
ENSG00000205426	0.0108423853764005	KRT81
ENSG00000170486	0.142501313953575	KRT72
ENSG00000257495	0.0265010686453451	RP11-641A6.2
ENSG00000186049	0.0850309777045416	KRT73
ENSG00000172867	0.0251206193844326	KRT2
ENSG00000167768	0.0273206718662563	KRT1
ENSG00000189182	0.0898202972167731	KRT77
ENSG00000185640	0.0190503481305204	KRT79
ENSG00000063046	0.00608047424326907	EIF4B
ENSG00000139651	0.00558484306740201	ZNF740
ENSG00000185591	0.00192502878659864	SP1
ENSG00000139625	0.00507762800669028	MAP3K12
ENSG00000250742	0.0337915757006549	RP11-834C11.4
ENSG00000094916	0.00481076579987371	CBX5
ENSG00000135486	0.0108221538416569	HNRNPA1
ENSG00000123405	0.00475405820867555	NFE2
ENSG00000139572	0.00500705598405699	GPR84
ENSG00000170627	0.0206652764093156	GTSF1
ENSG00000123360	0.00919565152659067	PDE1B
ENSG00000172551	0.026626254942307	MUCL1
ENSG00000135426	0.00393598256000323	TESPA1
ENSG00000170439	0.0736290692413185	METTL7B
ENSG00000135424	0.0478090070991119	ITGA7
ENSG00000135441	0.00537230532211285	BLOC1S1
ENSG00000135437	0.0456847751031126	RDH5
ENSG00000258056	0.0104980045530225	RP11-644F5.11
ENSG00000135404	0.0161049983790613	CD63
ENSG00000257509	0.0254224754620095	RP11-762I7.4
ENSG00000237493	0.0204643633452751	RP11-603J24.7
ENSG00000139531	0.0119735045258948	SUOX
ENSG00000197728	0.285581143822367	RPS26
ENSG00000139641	0.00132753127474972	ESYT1
ENSG00000139613	0.00234055635328971	SMARCC2
ENSG00000139579	0.0032736004014377	NABP2
ENSG00000111602	0.00249658698972107	TIMELESS
ENSG00000176422	0.0645184130638854	SPRYD4
ENSG00000076067	0.109914247560102	RBMS2
ENSG00000166881	0.00321802780884121	TMEM194A
ENSG00000123384	0.00217080554223882	LRP1
ENSG00000182199	0.00254761190244142	SHMT2
ENSG00000111087	0.00500605786732482	GLI1
ENSG00000166986	0.00400944566289555	MARS
ENSG00000123329	0.0197296140952672	ARHGAP9
ENSG00000135506	0.00149433590094627	OS9
ENSG00000135452	0.00870582052635452	TSPAN31
ENSG00000139266	0.00342991656040453	MARCH9
ENSG00000123427	0.0790394224229888	METTL21B
ENSG00000270039	0.0185457799805144	RP11-571M6.17
ENSG00000135407	0.00255489043367587	AVIL
ENSG00000257698	0.0192608790820519	RP11-620J15.3
ENSG00000166896	0.126572574356355	XRCC6BP1
ENSG00000118596	0.00630934882174537	SLC16A7
ENSG00000135655	0.00441481390687893	USP15
ENSG00000198673	0.024369253008609	FAM19A2
ENSG00000111110	0.00604992369719939	PPM1H
ENSG00000177990	0.0479014930077615	DPY19L2
ENSG00000174206	0.00665900200805848	C12orf66
ENSG00000183735	0.00183890396082439	TBK1
ENSG00000153179	0.00131436946931061	RASSF3
ENSG00000135677	0.00542007149570355	GNS
ENSG00000111490	0.0268056608934578	TBC1D30
ENSG00000239335	0.18472259043193	RP11-745O10.2
ENSG00000155957	0.00377977657777014	TMBIM4
ENSG00000090376	0.00251536864425476	IRAK3
ENSG00000255733	0.0976607623186567	IFNG-AS1
ENSG00000111554	0.0165043517216625	MDM1
ENSG00000251301	0.0601698282608644	RP11-81H14.2
ENSG00000111581	0.00501895634477106	NUP107
ENSG00000175782	0.00502556771544997	SLC35E3
ENSG00000135679	0.00970548672433937	MDM2
ENSG00000090382	0.126545852588721	LYZ
ENSG00000127337	0.0307395926733062	YEATS4
ENSG00000166225	0.00461302261250238	FRS2
ENSG00000127328	0.0178380765058472	RAB3IP
ENSG00000257815	0.048489176489854	RP11-611E13.2
ENSG00000111596	0.00508163279642563	CNOT2
ENSG00000135643	0.029063793937995	KCNMB4
ENSG00000253719	0.00261178108371321	ATXN7L3B
ENSG00000180881	0.0208888864841234	CAPS2
ENSG00000139278	0.00545111156723192	GLIPR1
ENSG00000257497	0.0214916433618922	RP11-585P4.5
ENSG00000111615	0.00700747955056715	KRR1
ENSG00000091039	0.00560365644847738	OSBPL8
ENSG00000186908	0.00196413193182887	ZDHHC17
ENSG00000111052	0.00212365273198277	LIN7A
ENSG00000127720	0.00471096654202005	METTL25
ENSG00000257594	0.00191203931979538	GALNT4
ENSG00000270344	0.0121309096187843	RP11-734K2.4
ENSG00000139323	0.00294860754325046	POC1B
ENSG00000258302	0.0152893319659274	RP11-981P6.1
ENSG00000257242	0.0338033150325465	C12orf79
ENSG00000205056	0.00574821931690399	RP11-693J15.5
ENSG00000257345	0.0176019099515669	RP11-511B23.1
ENSG00000257252	0.02627842007844	RP11-486A14.2
ENSG00000198015	0.0117791134826595	MRPL42
ENSG00000120833	0.00996404066764298	SOCS2
ENSG00000258303	0.0656656105969265	RP11-887P2.6
ENSG00000258172	0.0228833841370637	RP11-1105G2.4
ENSG00000057704	0.00505553799944246	TMCC3
ENSG00000184752	0.0237368858972135	NDUFA12
ENSG00000028203	0.00208432389137035	VEZT
ENSG00000136014	0.0317689974586322	USP44
ENSG00000139343	0.00355676806747875	SNRPF
ENSG00000139344	0.0792125645734051	AMDHD1
ENSG00000084110	0.00162959831130215	HAL
ENSG00000257878	0.00643816050730925	RP11-256L6.3
ENSG00000257715	0.0103796813357361	RP11-256L6.2
ENSG00000111144	0.0111494109231198	LTA4H
ENSG00000139350	0.0753313496742101	NEDD1
ENSG00000166130	0.00355856787800112	IKBIP
ENSG00000111647	0.00318553661712039	UHRF1BP1L
ENSG00000238105	0.0122559587535039	GOLGA2P5
ENSG00000075089	0.00391524116542379	ACTR6
ENSG00000136021	0.00179495741897335	SCYL2
ENSG00000120800	0.00523037385324207	UTP20
ENSG00000111666	0.0172130517138444	CHPT1
ENSG00000136048	0.00477628721931876	DRAM1
ENSG00000120860	0.0138941461143386	CCDC53
ENSG00000185480	0.0050200498672765	PARPBP
ENSG00000136011	0.0119666420326975	STAB2
ENSG00000257681	0.0347816395244306	RP11-341G23.4
ENSG00000111696	0.102299014638993	NT5DC3
ENSG00000198431	0.00250952290107388	TXNRD1
ENSG00000255150	0.00973745108603716	EID3
ENSG00000171310	0.00762575572362553	CHST11
ENSG00000151131	0.00986706643501963	C12orf45
ENSG00000136051	0.00120051345471075	KIAA1033
ENSG00000235162	0.00520798177408102	C12orf75
ENSG00000136044	0.00935687499534336	APPL2
ENSG00000166046	0.00638735072597819	TCP11L2
ENSG00000151136	0.010609927964207	BTBD11
